device_name	latitude	longitude	timestamp_from	timestamp_until	bike_count	bike_avg_speed	weather_timestamp	temperature	wind_speed	wind_direction	humidity	barometer	visibility	time_window	Ice fog	Snow flurries	Light fog	Quite cool	Rain	Sleet	Haze	Freezing rain	Cool	Fog	Light rain	Light freezing rain	Cloudy	Light snow	Chilly	Drizzle	Low clouds	Rain showers	Snow	Scattered showers	Snow showers	Hail	Thundershowers	Sprinkles	Thunderstorms	Partly sunny	Scattered clouds	Clear	Sunny	Partly cloudy	Passing clouds	Broken clouds	time_day_of_week_window
CEK049	50.82448	4.393893	1561212900	1561213800	15	20	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561213800	1561214700	12	22	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561214700	1561215600	16	22	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561215600	1561216500	7	22	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561216500	1561217400	16	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561217400	1561218300	6	19	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561218300	1561219200	12	19	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561219200	1561220100	10	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561220100	1561221000	16	23	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561221000	1561221900	8	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561221900	1561222800	8	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561222800	1561223700	13	20	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561223700	1561224600	12	20	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561224600	1561225500	4	18	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561225500	1561226400	12	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561226400	1561227300	6	25	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561227300	1561228200	5	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561228200	1561229100	2	17	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561229100	1561230000	2	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561230000	1561230900	5	16	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561230900	1561231800	8	22	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561231800	1561232700	5	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CEK049	50.82448	4.393893	1561232700	1561233600	6	21	1561153800	12	4	Wind blowing from 20° North-northeast to South-southwest	82	1022	16.0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
CB2105	50.84048	4.3400099999999995	1560981600	1560982500	2	22	1560982800	17	11	Wind blowing from 230° Southwest to Northeast	94	1009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560982500	1560983400	2	15	1560982800	17	11	Wind blowing from 230° Southwest to Northeast	94	1009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560983400	1560984300	1	15	1560984600	16	9	Wind blowing from 210° South-southwest to North-northeast	94	1009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
CB2105	50.84048	4.3400099999999995	1560984300	1560985200	1	15	1560984600	16	9	Wind blowing from 210° South-southwest to North-northeast	94	1009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
CB2105	50.84048	4.3400099999999995	1560986100	1560987000	2	23	1560986400	16	9	Wind blowing from 220° Southwest to Northeast	94	1010		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560987000	1560987900	1	19	1560988200	16	9	Wind blowing from 230° Southwest to Northeast	94	1010		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560987900	1560988800	3	17	1560988200	16	9	Wind blowing from 230° Southwest to Northeast	94	1010		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560990600	1560991500	5	17	1560991800	16	9	Wind blowing from 240° West-southwest to East-northeast	94	1010		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560991500	1560992400	2	20	1560991800	16	9	Wind blowing from 240° West-southwest to East-northeast	94	1010		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560992400	1560993300	4	19	1560993600	16	15	Wind blowing from 240° West-southwest to East-northeast	88	1010	9.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
CB2105	50.84048	4.3400099999999995	1560993300	1560994200	3	23	1560993600	16	15	Wind blowing from 240° West-southwest to East-northeast	88	1010	9.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
CB2105	50.84048	4.3400099999999995	1560994200	1560995100	1	11	1560995400	15	11	Wind blowing from 240° West-southwest to East-northeast	94	1010	7.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560995100	1560996000	3	23	1560995400	15	11	Wind blowing from 240° West-southwest to East-northeast	94	1010	7.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560996000	1560996900	2	22	1560997200	15	9	Wind blowing from 240° West-southwest to East-northeast	94	1010	8.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1560996900	1560997800	1	25	1560997200	15	9	Wind blowing from 240° West-southwest to East-northeast	94	1010	8.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1560997800	1560998700	3	22	1560999000	15	13	Wind blowing from 240° West-southwest to East-northeast	88	1011	7.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560998700	1560999600	7	22	1560999000	15	13	Wind blowing from 240° West-southwest to East-northeast	88	1011	7.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1560999600	1561000500	6	19	1561000800	15	13	Wind blowing from 240° West-southwest to East-northeast	88	1011	6.0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561000500	1561001400	7	27	1561000800	15	13	Wind blowing from 240° West-southwest to East-northeast	88	1011	6.0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561001400	1561002300	10	24	1561002600	15	9	Wind blowing from 240° West-southwest to East-northeast	88	1011	7.0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561002300	1561003200	10	24	1561002600	15	9	Wind blowing from 240° West-southwest to East-northeast	88	1011	7.0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561003200	1561004100	18	22	1561004400	15	9	Wind blowing from 220° Southwest to Northeast	88	1011	7.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561004100	1561005000	22	22	1561004400	15	9	Wind blowing from 220° Southwest to Northeast	88	1011	7.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561005000	1561005900	29	20	1561006200	15	13	Wind blowing from 220° Southwest to Northeast	94	1011	8.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561005900	1561006800	25	22	1561006200	15	13	Wind blowing from 220° Southwest to Northeast	94	1011	8.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561006800	1561007700	17	21	1561008000	15	15	Wind blowing from 240° West-southwest to East-northeast	88	1011	6.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561007700	1561008600	15	21	1561008000	15	15	Wind blowing from 240° West-southwest to East-northeast	88	1011	6.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561008600	1561009500	15	23	1561009800	15	13	Wind blowing from 230° Southwest to Northeast	88	1012	6.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561009500	1561010400	8	21	1561009800	15	13	Wind blowing from 230° Southwest to Northeast	88	1012	6.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561010400	1561011300	7	19	1561011600	15	17	Wind blowing from 230° Southwest to Northeast	88	1012	6.0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561011300	1561012200	8	23	1561011600	15	17	Wind blowing from 230° Southwest to Northeast	88	1012	6.0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561012200	1561013100	8	20	1561013400	16	13	Wind blowing from 220° Southwest to Northeast	83	1012	6.0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561013100	1561014000	17	20	1561013400	16	13	Wind blowing from 220° Southwest to Northeast	83	1012	6.0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561014000	1561014900	8	22	1561015200	16	13	Wind blowing from 220° Southwest to Northeast	88	1012		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561014900	1561015800	30	16	1561015200	16	13	Wind blowing from 220° Southwest to Northeast	88	1012		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561015800	1561016700	15	18	1561017000	17	15	Wind blowing from 230° Southwest to Northeast	77	1012		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561016700	1561017600	14	20	1561017000	17	15	Wind blowing from 230° Southwest to Northeast	77	1012		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561017600	1561018500	6	22	1561018800	17	17	Wind blowing from 240° West-southwest to East-northeast	77	1012		10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561018500	1561019400	13	21	1561018800	17	17	Wind blowing from 240° West-southwest to East-northeast	77	1012		10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561019400	1561020300	8	20	1561020600	17	15	Wind blowing from 240° West-southwest to East-northeast	83	1012		10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561020300	1561021200	5	23	1561020600	17	15	Wind blowing from 240° West-southwest to East-northeast	83	1012		10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561021200	1561022100	6	21	1561022400	18	13	Wind blowing from 240° West-southwest to East-northeast	78	1012		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561022100	1561023000	12	19	1561022400	18	13	Wind blowing from 240° West-southwest to East-northeast	78	1012		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561023000	1561023900	23	20	1561024200	19	15	Wind blowing from 260° West to East	68	1012		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561023900	1561024800	12	24	1561024200	19	15	Wind blowing from 260° West to East	68	1012		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561024800	1561025700	3	20	1561026000	19	15	Wind blowing from 270° West to East	68	1013		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561025700	1561026600	15	21	1561026000	19	15	Wind blowing from 270° West to East	68	1013		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561026600	1561027500	13	18	1561027800	19	11	Wind blowing from 250° West-southwest to East-northeast	68	1013		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561027500	1561028400	7	18	1561027800	19	11	Wind blowing from 250° West-southwest to East-northeast	68	1013		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CB2105	50.84048	4.3400099999999995	1561028400	1561029300	12	20	1561029600	20	13	Wind blowing from 250° West-southwest to East-northeast	64	1013		13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561029300	1561030200	13	21	1561029600	20	13	Wind blowing from 250° West-southwest to East-northeast	64	1013		13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561030200	1561031100	8	21	1561031400	20	13	Wind blowing from 250° West-southwest to East-northeast	64	1013		13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561031100	1561032000	11	23	1561031400	20	13	Wind blowing from 250° West-southwest to East-northeast	64	1013		13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561032000	1561032900	14	23	1561033200	20	11	Wind blowing from 260° West to East	60	1013		14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561032900	1561033800	14	21	1561033200	20	11	Wind blowing from 260° West to East	60	1013		14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561033800	1561034700	21	22	1561035000	20	17	Wind blowing from 270° West to East	60	1013		14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561034700	1561035600	24	23	1561035000	20	17	Wind blowing from 270° West to East	60	1013		14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561035600	1561036500	32	21	1561036800	20	17	Wind blowing from 240° West-southwest to East-northeast	60	1013		15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561036500	1561037400	43	22	1561036800	20	17	Wind blowing from 240° West-southwest to East-northeast	60	1013		15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561037400	1561038300	40	22	1561038600	19	19	Wind blowing from 270° West to East	64	1013		15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561038300	1561039200	21	19	1561038600	19	19	Wind blowing from 270° West to East	64	1013		15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561039200	1561040100	24	23	1561040400	19	24	Wind blowing from 290° West-northwest to East-southeast	64	1013		16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561040100	1561041000	21	21	1561040400	19	24	Wind blowing from 290° West-northwest to East-southeast	64	1013		16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561041000	1561041900	23	21	1561042200	19	22	Wind blowing from 300° West-northwest to East-southeast	68	1014		16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561041900	1561042800	22	22	1561042200	19	22	Wind blowing from 300° West-northwest to East-southeast	68	1014		16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561042800	1561043700	19	20	1561044000	19	22	Wind blowing from 300° West-northwest to East-southeast	68	1014		17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561043700	1561044600	16	22	1561044000	19	22	Wind blowing from 300° West-northwest to East-southeast	68	1014		17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561044600	1561045500	15	20	1561045800	19	19	Wind blowing from 290° West-northwest to East-southeast	64	1014		17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561045500	1561046400	21	19	1561045800	19	19	Wind blowing from 290° West-northwest to East-southeast	64	1014		17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561046400	1561047300	19	19	1561047600	19	20	Wind blowing from 280° West to East	60	1014		18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561047300	1561048200	18	20	1561047600	19	20	Wind blowing from 280° West to East	60	1014		18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561048200	1561049100	14	20	1561049400	20	17	Wind blowing from 260° West to East	56	1014		18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561049100	1561050000	11	19	1561049400	20	17	Wind blowing from 260° West to East	56	1014		18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
CB2105	50.84048	4.3400099999999995	1561050000	1561050900	12	21	1561051200	19	15	Wind blowing from 270° West to East	56	1014		19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561050900	1561051800	9	18	1561051200	19	15	Wind blowing from 270° West to East	56	1014		19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561051800	1561052700	11	20	1561053000	18	19	Wind blowing from 260° West to East	56	1015		19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
CB2105	50.84048	4.3400099999999995	1561052700	1561053600	12	19	1561053000	18	19	Wind blowing from 260° West to East	56	1015		19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
