device_name	latitude	longitude	timestamp_from	timestamp_until	bike_count	bike_avg_speed
CEK049	50.82448	4.393893	1549485000	1549485900	9	19
CEK049	50.82448	4.393893	1549485900	1549486800	1	19
CEK049	50.82448	4.393893	1549486800	1549487700	1	19
CEK049	50.82448	4.393893	1549487700	1549488600	1	18
CEK049	50.82448	4.393893	1549488600	1549489500	3	16
CEK049	50.82448	4.393893	1549489500	1549490400	1	18
CEK049	50.82448	4.393893	1549493100	1549493999	2	16
CEK049	50.82448	4.393893	1549494900	1549495800	1	20
CEK049	50.82448	4.393893	1549499400	1549500300	1	18
CEK049	50.82448	4.393893	1549503900	1549504800	1	25
CEK049	50.82448	4.393893	1549504800	1549505700	1	20
CEK049	50.82448	4.393893	1549506600	1549507500	1	39
CEK049	50.82448	4.393893	1549511100	1549512000	1	15
CEK049	50.82448	4.393893	1549512000	1549512900	1	14
CEK049	50.82448	4.393893	1549512900	1549513800	3	21
CEK049	50.82448	4.393893	1549513800	1549514700	3	23
CEK049	50.82448	4.393893	1549514700	1549515600	5	20
CEK049	50.82448	4.393893	1549515600	1549516500	5	20
CEK049	50.82448	4.393893	1549516500	1549517400	5	24
CEK049	50.82448	4.393893	1549517400	1549518300	17	20
CEK049	50.82448	4.393893	1549518300	1549519200	12	21
CEK049	50.82448	4.393893	1549519200	1549520100	19	21
CEK049	50.82448	4.393893	1549520100	1549521000	40	18
CEK049	50.82448	4.393893	1549521000	1549521900	35	23
CEK049	50.82448	4.393893	1549521900	1549522800	28	22
CEK049	50.82448	4.393893	1549522800	1549523700	25	19
CEK049	50.82448	4.393893	1549523700	1549524600	18	21
CEK049	50.82448	4.393893	1549524600	1549525500	9	23
CEK049	50.82448	4.393893	1549525500	1549526400	11	22
CEK049	50.82448	4.393893	1549526400	1549527300	3	17
CEK049	50.82448	4.393893	1549527300	1549528200	5	18
CEK049	50.82448	4.393893	1549528200	1549529100	5	20
CEK049	50.82448	4.393893	1549529100	1549530000	7	20
CEK049	50.82448	4.393893	1549530000	1549530900	1	25
CEK049	50.82448	4.393893	1549530900	1549531800	7	17
CEK049	50.82448	4.393893	1549531800	1549532700	7	22
CEK049	50.82448	4.393893	1549532700	1549533600	9	17
CEK049	50.82448	4.393893	1549533600	1549534500	7	25
CEK049	50.82448	4.393893	1549534500	1549535400	7	24
CEK049	50.82448	4.393893	1549535400	1549536300	9	21
CEK049	50.82448	4.393893	1549536300	1549537200	6	19
CEK049	50.82448	4.393893	1549537200	1549538100	5	20
CEK049	50.82448	4.393893	1549538100	1549539000	7	21
CEK049	50.82448	4.393893	1549539000	1549539900	6	23
CEK049	50.82448	4.393893	1549539900	1549540800	12	20
CEK049	50.82448	4.393893	1549540800	1549541700	15	21
CEK049	50.82448	4.393893	1549541700	1549542600	10	20
CEK049	50.82448	4.393893	1549542600	1549543500	10	24
CEK049	50.82448	4.393893	1549543500	1549544400	6	13
CEK049	50.82448	4.393893	1549544400	1549545300	6	18
CEK049	50.82448	4.393893	1549545300	1549546200	6	22
CEK049	50.82448	4.393893	1549546200	1549547100	10	22
CEK049	50.82448	4.393893	1549547100	1549548000	7	22
CEK049	50.82448	4.393893	1549548000	1549548900	9	14
CEK049	50.82448	4.393893	1549548900	1549549800	9	18
CEK049	50.82448	4.393893	1549549800	1549550700	10	20
CEK049	50.82448	4.393893	1549550700	1549551600	17	22
CEK049	50.82448	4.393893	1549551600	1549552500	14	20
CEK049	50.82448	4.393893	1549552500	1549553400	24	22
CEK049	50.82448	4.393893	1549553400	1549554300	29	21
CEK049	50.82448	4.393893	1549554300	1549555200	24	23
CEK049	50.82448	4.393893	1549555200	1549556100	22	18
CEK049	50.82448	4.393893	1549556100	1549557000	27	20
CEK049	50.82448	4.393893	1549557000	1549557900	22	23
CEK049	50.82448	4.393893	1549557900	1549558800	23	19
CEK049	50.82448	4.393893	1549558800	1549559700	15	19
CEK049	50.82448	4.393893	1549559700	1549560600	10	16
CEK049	50.82448	4.393893	1549560600	1549561500	14	22
CEK049	50.82448	4.393893	1549561500	1549562400	15	22
CEK049	50.82448	4.393893	1549562400	1549563300	1	19
CEK049	50.82448	4.393893	1549566000	1549566900	3	18
CEK049	50.82448	4.393893	1549566900	1549567800	12	17
CEK049	50.82448	4.393893	1549567800	1549568700	3	17
CEK049	50.82448	4.393893	1549568700	1549569600	8	19
CEK049	50.82448	4.393893	1549569600	1549570500	5	18
CEK049	50.82448	4.393893	1549570500	1549571400	3	20
CEK049	50.82448	4.393893	1549571400	1549572300	3	23
CEK049	50.82448	4.393893	1549572300	1549573200	3	25
CEK049	50.82448	4.393893	1549575000	1549575900	5	16
CEK049	50.82448	4.393893	1549575900	1549576800	4	18
CEK049	50.82448	4.393893	1549576800	1549577700	2	20
CEK049	50.82448	4.393893	1549577700	1549578600	2	21
CEK049	50.82448	4.393893	1549579500	1549580399	3	16
CEK049	50.82448	4.393893	1549580400	1549581300	1	26
CEK049	50.82448	4.393893	1549581300	1549582200	1	19
CEK049	50.82448	4.393893	1549582200	1549583100	2	22
CEK049	50.82448	4.393893	1549583100	1549584000	1	19
CEK049	50.82448	4.393893	1549584000	1549584900	3	15
CEK049	50.82448	4.393893	1549585800	1549586700	2	26
CEK049	50.82448	4.393893	1549589400	1549590300	1	24
CEK049	50.82448	4.393893	1549597500	1549598400	1	18
CEK049	50.82448	4.393893	1549598400	1549599300	2	16
CEK049	50.82448	4.393893	1549600200	1549601100	6	17
CEK049	50.82448	4.393893	1549601100	1549602000	5	22
CEK049	50.82448	4.393893	1549602000	1549602900	2	19
CEK049	50.82448	4.393893	1549602900	1549603800	10	19
CEK049	50.82448	4.393893	1549603800	1549604700	8	22
CEK049	50.82448	4.393893	1549604700	1549605600	12	20
CEK049	50.82448	4.393893	1549605600	1549606500	17	21
CEK049	50.82448	4.393893	1549606500	1549607400	29	20
CEK049	50.82448	4.393893	1549607400	1549608300	19	21
CEK049	50.82448	4.393893	1549608300	1549609200	23	22
CEK049	50.82448	4.393893	1549609200	1549610100	16	20
CEK049	50.82448	4.393893	1549610100	1549611000	13	22
CEK049	50.82448	4.393893	1549611000	1549611900	15	20
CEK049	50.82448	4.393893	1549611900	1549612800	6	22
CEK049	50.82448	4.393893	1549612800	1549613700	3	21
CEK049	50.82448	4.393893	1549613700	1549614600	2	24
CEK049	50.82448	4.393893	1549614600	1549615500	10	21
CEK049	50.82448	4.393893	1549615500	1549616400	4	24
CEK049	50.82448	4.393893	1549616400	1549617300	3	18
CEK049	50.82448	4.393893	1549617300	1549618200	5	21
CEK049	50.82448	4.393893	1549618200	1549619100	2	18
CEK049	50.82448	4.393893	1549619100	1549620000	11	17
CEK049	50.82448	4.393893	1549620000	1549620900	6	20
CEK049	50.82448	4.393893	1549620900	1549621800	11	24
CEK049	50.82448	4.393893	1549621800	1549622700	5	18
CEK049	50.82448	4.393893	1549622700	1549623600	6	17
CEK049	50.82448	4.393893	1549623600	1549624500	9	22
CEK049	50.82448	4.393893	1549624500	1549625400	4	20
CEK049	50.82448	4.393893	1549625400	1549626300	10	21
CEK049	50.82448	4.393893	1549626300	1549627200	6	17
CEK049	50.82448	4.393893	1549627200	1549628100	7	20
CEK049	50.82448	4.393893	1549628100	1549629000	5	19
CEK049	50.82448	4.393893	1549629000	1549629900	7	20
CEK049	50.82448	4.393893	1549629900	1549630800	8	20
CEK049	50.82448	4.393893	1549630800	1549631700	8	23
CEK049	50.82448	4.393893	1549631700	1549632600	8	22
CEK049	50.82448	4.393893	1549632600	1549633500	7	17
CEK049	50.82448	4.393893	1549633500	1549634400	13	20
CEK049	50.82448	4.393893	1549634400	1549635300	12	20
CEK049	50.82448	4.393893	1549635300	1549636200	20	19
CEK049	50.82448	4.393893	1549636200	1549637100	14	20
CEK049	50.82448	4.393893	1549637100	1549638000	11	20
CEK049	50.82448	4.393893	1549638000	1549638900	20	21
CEK049	50.82448	4.393893	1549638900	1549639800	14	20
CEK049	50.82448	4.393893	1549639800	1549640700	20	21
CEK049	50.82448	4.393893	1549640700	1549641600	21	18
CEK049	50.82448	4.393893	1549641600	1549642500	20	20
CEK049	50.82448	4.393893	1549642500	1549643400	15	19
CEK049	50.82448	4.393893	1549643400	1549644300	18	19
CEK049	50.82448	4.393893	1549644300	1549645200	16	22
CEK049	50.82448	4.393893	1549645200	1549646100	11	19
CEK049	50.82448	4.393893	1549646100	1549647000	5	19
CEK049	50.82448	4.393893	1549647000	1549647900	11	24
CEK049	50.82448	4.393893	1549647900	1549648800	12	16
CEK049	50.82448	4.393893	1549648800	1549649700	16	18
CEK049	50.82448	4.393893	1549649700	1549650600	5	20
CEK049	50.82448	4.393893	1549650600	1549651500	3	20
CEK049	50.82448	4.393893	1549651500	1549652400	2	23
CEK049	50.82448	4.393893	1549652400	1549653300	4	21
CEK049	50.82448	4.393893	1549653300	1549654200	8	20
CEK049	50.82448	4.393893	1549654200	1549655100	2	23
CEK049	50.82448	4.393893	1549655100	1549656000	3	20
CEK049	50.82448	4.393893	1549656000	1549656900	2	16
CEK049	50.82448	4.393893	1549656900	1549657800	2	15
CEK049	50.82448	4.393893	1549659600	1549660500	2	17
CEK049	50.82448	4.393893	1549660500	1549661400	5	21
CEK049	50.82448	4.393893	1549661400	1549662300	5	24
CEK049	50.82448	4.393893	1549662300	1549663200	3	17
CEK049	50.82448	4.393893	1549665000	1549665900	1	14
CEK049	50.82448	4.393893	1549666800	1549667700	1	30
CEK049	50.82448	4.393893	1549668600	1549669500	2	19
CEK049	50.82448	4.393893	1549669500	1549670400	1	21
CEK049	50.82448	4.393893	1549671300	1549672200	3	17
CEK049	50.82448	4.393893	1549672200	1549673100	1	33
CEK049	50.82448	4.393893	1549673100	1549674000	2	22
CEK049	50.82448	4.393893	1549676700	1549677600	1	11
CEK049	50.82448	4.393893	1549679400	1549680300	2	24
CEK049	50.82448	4.393893	1549683000	1549683900	1	16
CEK049	50.82448	4.393893	1549684800	1549685700	2	16
CEK049	50.82448	4.393893	1549687500	1549688400	1	24
CEK049	50.82448	4.393893	1549689300	1549690200	1	16
CEK049	50.82448	4.393893	1549691100	1549692000	1	20
CEK049	50.82448	4.393893	1549692900	1549693800	3	19
CEK049	50.82448	4.393893	1549693800	1549694700	5	18
CEK049	50.82448	4.393893	1549694700	1549695600	3	21
CEK049	50.82448	4.393893	1549695600	1549696500	1	18
CEK049	50.82448	4.393893	1549696500	1549697400	3	22
CEK049	50.82448	4.393893	1549697400	1549698300	2	23
CEK049	50.82448	4.393893	1549698300	1549699200	2	23
CEK049	50.82448	4.393893	1549699200	1549700100	9	18
CEK049	50.82448	4.393893	1549700100	1549701000	3	25
CEK049	50.82448	4.393893	1549701000	1549701900	6	21
CEK049	50.82448	4.393893	1549701900	1549702800	4	20
CEK049	50.82448	4.393893	1549702800	1549703700	4	15
CEK049	50.82448	4.393893	1549703700	1549704600	2	22
CEK049	50.82448	4.393893	1549704600	1549705500	1	23
CEK049	50.82448	4.393893	1549705500	1549706400	8	25
CEK049	50.82448	4.393893	1549706400	1549707300	2	17
CEK049	50.82448	4.393893	1549707300	1549708200	5	18
CEK049	50.82448	4.393893	1549708200	1549709100	4	19
CEK049	50.82448	4.393893	1549709100	1549710000	12	25
CEK049	50.82448	4.393893	1549710000	1549710900	8	24
CEK049	50.82448	4.393893	1549710900	1549711800	4	27
CEK049	50.82448	4.393893	1549711800	1549712700	2	16
CEK049	50.82448	4.393893	1549712700	1549713600	1	18
CEK049	50.82448	4.393893	1549713600	1549714500	8	25
CEK049	50.82448	4.393893	1549714500	1549715400	2	13
CEK049	50.82448	4.393893	1549715400	1549716300	2	23
CEK049	50.82448	4.393893	1549716300	1549717200	4	22
CEK049	50.82448	4.393893	1549717200	1549718100	6	19
CEK049	50.82448	4.393893	1549718100	1549719000	4	19
CEK049	50.82448	4.393893	1549719000	1549719900	7	26
CEK049	50.82448	4.393893	1549719900	1549720800	7	22
CEK049	50.82448	4.393893	1549720800	1549721700	3	20
CEK049	50.82448	4.393893	1549722600	1549723500	8	22
CEK049	50.82448	4.393893	1549723500	1549724400	10	23
CEK049	50.82448	4.393893	1549724400	1549725300	1	17
CEK049	50.82448	4.393893	1549725300	1549726200	2	20
CEK049	50.82448	4.393893	1549726200	1549727100	2	19
CEK049	50.82448	4.393893	1549727100	1549728000	8	16
CEK049	50.82448	4.393893	1549728000	1549728900	5	21
CEK049	50.82448	4.393893	1549728900	1549729800	8	21
CEK049	50.82448	4.393893	1549729800	1549730700	7	15
CEK049	50.82448	4.393893	1549730700	1549731600	5	20
CEK049	50.82448	4.393893	1549731600	1549732500	12	22
CEK049	50.82448	4.393893	1549732500	1549733400	6	29
CEK049	50.82448	4.393893	1549733400	1549734300	10	23
CEK049	50.82448	4.393893	1549734300	1549735200	5	22
CEK049	50.82448	4.393893	1549735200	1549736100	3	30
CEK049	50.82448	4.393893	1549736100	1549737000	5	21
CEK049	50.82448	4.393893	1549737000	1549737900	1	16
CEK049	50.82448	4.393893	1549737900	1549738800	3	22
CEK049	50.82448	4.393893	1549738800	1549739700	2	16
CEK049	50.82448	4.393893	1549739700	1549740600	4	22
CEK049	50.82448	4.393893	1549741500	1549742400	4	29
CEK049	50.82448	4.393893	1549742400	1549743300	4	26
CEK049	50.82448	4.393893	1549744200	1549745100	3	31
CEK049	50.82448	4.393893	1549745100	1549746000	4	18
CEK049	50.82448	4.393893	1549746000	1549746900	2	23
CEK049	50.82448	4.393893	1549747800	1549748700	3	19
CEK049	50.82448	4.393893	1549748700	1549749600	3	20
CEK049	50.82448	4.393893	1549922400	1549923300	2	20
CEK049	50.82448	4.393893	1549923300	1549924200	1	16
CEK049	50.82448	4.393893	1549924200	1549925100	5	27
CEK049	50.82448	4.393893	1549927800	1549928700	1	19
CEK049	50.82448	4.393893	1549932300	1549933200	2	18
CEK049	50.82448	4.393893	1549933200	1549934100	1	24
CEK049	50.82448	4.393893	1549935000	1549935900	1	29
CEK049	50.82448	4.393893	1549938600	1549939500	2	36
CEK049	50.82448	4.393893	1549940400	1549941300	1	18
CEK049	50.82448	4.393893	1549943100	1549944000	1	12
CEK049	50.82448	4.393893	1549944900	1549945800	2	11
CEK049	50.82448	4.393893	1549945800	1549946700	5	22
CEK049	50.82448	4.393893	1549946700	1549947600	2	28
CEK049	50.82448	4.393893	1549947600	1549948500	5	18
CEK049	50.82448	4.393893	1549948500	1549949400	9	20
CEK049	50.82448	4.393893	1549949400	1549950300	17	22
CEK049	50.82448	4.393893	1549950300	1549951200	16	22
CEK049	50.82448	4.393893	1549951200	1549952100	25	21
CEK049	50.82448	4.393893	1549952100	1549953000	40	20
CEK049	50.82448	4.393893	1549953000	1549953900	33	23
CEK049	50.82448	4.393893	1549953900	1549954800	31	21
CEK049	50.82448	4.393893	1549954800	1549955700	23	22
CEK049	50.82448	4.393893	1549955700	1549956600	12	24
CEK049	50.82448	4.393893	1549956600	1549957500	11	20
CEK049	50.82448	4.393893	1549957500	1549958400	31	20
CEK049	50.82448	4.393893	1549958400	1549959300	12	23
CEK049	50.82448	4.393893	1549959300	1549960200	11	20
CEK049	50.82448	4.393893	1549960200	1549961100	4	20
CEK049	50.82448	4.393893	1549961100	1549962000	3	21
CEK049	50.82448	4.393893	1549962000	1549962900	2	23
CEK049	50.82448	4.393893	1549962900	1549963800	2	20
CEK049	50.82448	4.393893	1549963800	1549964700	3	29
CEK049	50.82448	4.393893	1549964700	1549965600	7	18
CEK049	50.82448	4.393893	1549965600	1549966500	6	22
CEK049	50.82448	4.393893	1549966500	1549967400	10	15
CEK049	50.82448	4.393893	1549967400	1549968300	9	19
CEK049	50.82448	4.393893	1549968300	1549969200	12	25
CEK049	50.82448	4.393893	1549969200	1549970100	5	23
CEK049	50.82448	4.393893	1549970100	1549971000	6	23
CEK049	50.82448	4.393893	1549971000	1549971900	12	21
CEK049	50.82448	4.393893	1549971900	1549972800	5	22
CEK049	50.82448	4.393893	1549972800	1549973700	8	20
CEK049	50.82448	4.393893	1549973700	1549974600	21	22
CEK049	50.82448	4.393893	1549974600	1549975500	6	17
CEK049	50.82448	4.393893	1549975500	1549976400	14	20
CEK049	50.82448	4.393893	1549976400	1549977300	7	19
CEK049	50.82448	4.393893	1549977300	1549978200	14	18
CEK049	50.82448	4.393893	1549978200	1549979100	22	21
CEK049	50.82448	4.393893	1549979100	1549980000	18	23
CEK049	50.82448	4.393893	1549980000	1549980900	22	21
CEK049	50.82448	4.393893	1549980900	1549981800	22	20
CEK049	50.82448	4.393893	1549981800	1549982700	18	21
CEK049	50.82448	4.393893	1549982700	1549983600	26	20
CEK049	50.82448	4.393893	1549983600	1549984500	16	18
CEK049	50.82448	4.393893	1549984500	1549985400	31	20
CEK049	50.82448	4.393893	1549985400	1549986300	25	21
CEK049	50.82448	4.393893	1549986300	1549987200	41	20
CEK049	50.82448	4.393893	1549987200	1549988100	33	18
CEK049	50.82448	4.393893	1549988100	1549989000	39	21
CEK049	50.82448	4.393893	1549989000	1549989900	26	21
CEK049	50.82448	4.393893	1549989900	1549990800	32	20
CEK049	50.82448	4.393893	1549990800	1549991700	16	21
CEK049	50.82448	4.393893	1549991700	1549992600	17	21
CEK049	50.82448	4.393893	1549992600	1549993500	15	20
CEK049	50.82448	4.393893	1549993500	1549994400	15	18
CEK049	50.82448	4.393893	1549994400	1549995300	3	23
CEK049	50.82448	4.393893	1549995300	1549996200	9	22
CEK049	50.82448	4.393893	1549996200	1549997100	4	19
CEK049	50.82448	4.393893	1549997100	1549998000	7	19
CEK049	50.82448	4.393893	1549998000	1549998900	12	18
CEK049	50.82448	4.393893	1549998900	1549999800	6	19
CEK049	50.82448	4.393893	1549999800	1550000700	9	20
CEK049	50.82448	4.393893	1550000700	1550001600	11	23
CEK049	50.82448	4.393893	1550001600	1550002500	4	25
CEK049	50.82448	4.393893	1550002500	1550003400	1	24
CEK049	50.82448	4.393893	1550003400	1550004300	3	22
CEK049	50.82448	4.393893	1550004300	1550005200	4	18
CEK049	50.82448	4.393893	1550005200	1550006100	9	22
CEK049	50.82448	4.393893	1550006100	1550007000	5	15
CEK049	50.82448	4.393893	1550007000	1550007900	4	17
CEK049	50.82448	4.393893	1550007900	1550008800	1	24
CEK049	50.82448	4.393893	1550008800	1550009700	1	14
CEK049	50.82448	4.393893	1550009700	1550010600	1	23
CEK049	50.82448	4.393893	1550010600	1550011500	3	20
CEK049	50.82448	4.393893	1550011500	1550012399	3	19
CEK049	50.82448	4.393893	1550012400	1550013300	1	22
CEK049	50.82448	4.393893	1550013300	1550014200	1	2
CEK049	50.82448	4.393893	1550014200	1550015100	1	16
CEK049	50.82448	4.393893	1550015100	1550016000	1	17
CEK049	50.82448	4.393893	1550016900	1550017800	2	21
CEK049	50.82448	4.393893	1550017800	1550018700	2	22
CEK049	50.82448	4.393893	1550019600	1550020500	1	26
CEK049	50.82448	4.393893	1550021400	1550022300	1	12
CEK049	50.82448	4.393893	1550023200	1550024100	1	11
CEK049	50.82448	4.393893	1550024100	1550025000	2	16
CEK049	50.82448	4.393893	1550025900	1550026800	2	16
CEK049	50.82448	4.393893	1550028600	1550029500	1	24
CEK049	50.82448	4.393893	1550030400	1550031300	1	11
CEK049	50.82448	4.393893	1550031300	1550032200	1	15
CEK049	50.82448	4.393893	1550033100	1550034000	4	21
CEK049	50.82448	4.393893	1550034000	1550034900	10	19
CEK049	50.82448	4.393893	1550034900	1550035800	17	19
CEK049	50.82448	4.393893	1550035800	1550036700	15	19
CEK049	50.82448	4.393893	1550036700	1550037600	24	20
CEK049	50.82448	4.393893	1550037600	1550038500	30	20
CEK049	50.82448	4.393893	1550038500	1550039400	34	21
CEK049	50.82448	4.393893	1550039400	1550040300	43	21
CEK049	50.82448	4.393893	1550040300	1550041200	30	21
CEK049	50.82448	4.393893	1550041200	1550042100	25	22
CEK049	50.82448	4.393893	1550042100	1550043000	26	22
CEK049	50.82448	4.393893	1550043000	1550043900	16	23
CEK049	50.82448	4.393893	1550043900	1550044800	23	18
CEK049	50.82448	4.393893	1550044800	1550045700	16	20
CEK049	50.82448	4.393893	1550045700	1550046600	8	21
CEK049	50.82448	4.393893	1550046600	1550047500	8	20
CEK049	50.82448	4.393893	1550047500	1550048400	13	21
CEK049	50.82448	4.393893	1550048400	1550049300	8	22
CEK049	50.82448	4.393893	1550049300	1550050200	7	23
CEK049	50.82448	4.393893	1550050200	1550051100	12	17
CEK049	50.82448	4.393893	1550051100	1550052000	15	19
CEK049	50.82448	4.393893	1550052000	1550052900	17	19
CEK049	50.82448	4.393893	1550052900	1550053800	21	21
CEK049	50.82448	4.393893	1550053800	1550054700	14	21
CEK049	50.82448	4.393893	1550054700	1550055600	28	23
CEK049	50.82448	4.393893	1550055600	1550056500	20	21
CEK049	50.82448	4.393893	1550056500	1550057400	22	22
CEK049	50.82448	4.393893	1550057400	1550058300	20	20
CEK049	50.82448	4.393893	1550058300	1550059200	21	22
CEK049	50.82448	4.393893	1550059200	1550060100	8	24
CEK049	50.82448	4.393893	1550060100	1550061000	11	18
CEK049	50.82448	4.393893	1550061000	1550061900	8	21
CEK049	50.82448	4.393893	1550061900	1550062800	18	19
CEK049	50.82448	4.393893	1550062800	1550063700	13	20
CEK049	50.82448	4.393893	1550063700	1550064600	21	19
CEK049	50.82448	4.393893	1550064600	1550065500	18	20
CEK049	50.82448	4.393893	1550065500	1550066400	14	21
CEK049	50.82448	4.393893	1550066400	1550067300	25	19
CEK049	50.82448	4.393893	1550067300	1550068200	21	18
CEK049	50.82448	4.393893	1550068200	1550069100	17	20
CEK049	50.82448	4.393893	1550069100	1550070000	23	20
CEK049	50.82448	4.393893	1550070000	1550070900	25	20
CEK049	50.82448	4.393893	1550070900	1550071800	36	20
CEK049	50.82448	4.393893	1550071800	1550072700	45	22
CEK049	50.82448	4.393893	1550072700	1550073600	47	19
CEK049	50.82448	4.393893	1550073600	1550074500	29	21
CEK049	50.82448	4.393893	1550074500	1550075400	37	18
CEK049	50.82448	4.393893	1550075400	1550076300	39	21
CEK049	50.82448	4.393893	1550076300	1550077200	45	19
CEK049	50.82448	4.393893	1550077200	1550078100	22	21
CEK049	50.82448	4.393893	1550078100	1550079000	22	20
CEK049	50.82448	4.393893	1550079000	1550079900	24	20
CEK049	50.82448	4.393893	1550079900	1550080800	22	19
CEK049	50.82448	4.393893	1550080800	1550081700	16	18
CEK049	50.82448	4.393893	1550081700	1550082600	9	19
CEK049	50.82448	4.393893	1550082600	1550083500	5	21
CEK049	50.82448	4.393893	1550083500	1550084400	11	20
CEK049	50.82448	4.393893	1550084400	1550085300	5	19
CEK049	50.82448	4.393893	1550085300	1550086200	11	21
CEK049	50.82448	4.393893	1550086200	1550087100	15	19
CEK049	50.82448	4.393893	1550087100	1550088000	12	21
CEK049	50.82448	4.393893	1550088000	1550088900	8	20
CEK049	50.82448	4.393893	1550088900	1550089800	3	20
CEK049	50.82448	4.393893	1550089800	1550090700	10	17
CEK049	50.82448	4.393893	1550090700	1550091600	4	15
CEK049	50.82448	4.393893	1550091600	1550092500	7	23
CEK049	50.82448	4.393893	1550092500	1550093400	4	23
CEK049	50.82448	4.393893	1550093400	1550094300	1	16
CEK049	50.82448	4.393893	1550094300	1550095200	2	21
CEK049	50.82448	4.393893	1550096100	1550097000	1	15
CEK049	50.82448	4.393893	1550097000	1550097900	3	22
CEK049	50.82448	4.393893	1550097900	1550098799	1	22
CEK049	50.82448	4.393893	1550099700	1550100600	1	25
CEK049	50.82448	4.393893	1550101500	1550102400	1	14
CEK049	50.82448	4.393893	1550106900	1550107800	3	18
CEK049	50.82448	4.393893	1550107800	1550108700	1	20
CEK049	50.82448	4.393893	1550111400	1550112300	1	31
CEK049	50.82448	4.393893	1550116800	1550117700	1	13
CEK049	50.82448	4.393893	1550117700	1550118600	1	33
CEK049	50.82448	4.393893	1550118600	1550119500	3	22
CEK049	50.82448	4.393893	1550119500	1550120400	4	21
CEK049	50.82448	4.393893	1550120400	1550121300	5	20
CEK049	50.82448	4.393893	1550121300	1550122200	8	23
CEK049	50.82448	4.393893	1550122200	1550123100	15	23
CEK049	50.82448	4.393893	1550123100	1550124000	16	21
CEK049	50.82448	4.393893	1550124000	1550124900	28	22
CEK049	50.82448	4.393893	1550124900	1550125800	34	21
CEK049	50.82448	4.393893	1550125800	1550126700	37	21
CEK049	50.82448	4.393893	1550126700	1550127600	46	23
CEK049	50.82448	4.393893	1550127600	1550128500	32	23
CEK049	50.82448	4.393893	1550128500	1550129400	11	22
CEK049	50.82448	4.393893	1550129400	1550130300	9	26
CEK049	50.82448	4.393893	1550130300	1550131200	19	21
CEK049	50.82448	4.393893	1550131200	1550132100	4	24
CEK049	50.82448	4.393893	1550132100	1550133000	8	21
CEK049	50.82448	4.393893	1550133000	1550133900	6	21
CEK049	50.82448	4.393893	1550133900	1550134800	9	22
CEK049	50.82448	4.393893	1550134800	1550135700	9	19
CEK049	50.82448	4.393893	1550135700	1550136600	6	21
CEK049	50.82448	4.393893	1550136600	1550137500	6	21
CEK049	50.82448	4.393893	1550137500	1550138400	15	14
CEK049	50.82448	4.393893	1550138400	1550139300	7	21
CEK049	50.82448	4.393893	1550139300	1550140200	9	23
CEK049	50.82448	4.393893	1550140200	1550141100	10	21
CEK049	50.82448	4.393893	1550141100	1550142000	13	23
CEK049	50.82448	4.393893	1550142000	1550142900	9	21
CEK049	50.82448	4.393893	1550142900	1550143800	9	20
CEK049	50.82448	4.393893	1550143800	1550144700	16	19
CEK049	50.82448	4.393893	1550144700	1550145600	7	22
CEK049	50.82448	4.393893	1550145600	1550146500	9	23
CEK049	50.82448	4.393893	1550146500	1550147400	10	24
CEK049	50.82448	4.393893	1550147400	1550148300	8	19
CEK049	50.82448	4.393893	1550148300	1550149200	14	19
CEK049	50.82448	4.393893	1550149200	1550150100	13	19
CEK049	50.82448	4.393893	1550150100	1550151000	19	20
CEK049	50.82448	4.393893	1550151000	1550151900	9	23
CEK049	50.82448	4.393893	1550151900	1550152800	14	22
CEK049	50.82448	4.393893	1550152800	1550153700	22	20
CEK049	50.82448	4.393893	1550153700	1550154600	21	17
CEK049	50.82448	4.393893	1550154600	1550155500	34	14
CEK049	50.82448	4.393893	1550155500	1550156400	25	18
CEK049	50.82448	4.393893	1550156400	1550157300	25	14
CEK049	50.82448	4.393893	1550157300	1550158200	39	15
CEK049	50.82448	4.393893	1550158200	1550159100	38	19
CEK049	50.82448	4.393893	1550159100	1550160000	47	20
CEK049	50.82448	4.393893	1550160000	1550160900	50	21
CEK049	50.82448	4.393893	1550160900	1550161800	30	21
CEK049	50.82448	4.393893	1550161800	1550162700	33	22
CEK049	50.82448	4.393893	1550162700	1550163600	22	22
CEK049	50.82448	4.393893	1550163600	1550164500	19	19
CEK049	50.82448	4.393893	1550164500	1550165400	12	20
CEK049	50.82448	4.393893	1550165400	1550166300	18	21
CEK049	50.82448	4.393893	1550166300	1550167200	17	19
CEK049	50.82448	4.393893	1550167200	1550168100	13	20
CEK049	50.82448	4.393893	1550168100	1550169000	13	19
CEK049	50.82448	4.393893	1550169000	1550169900	4	25
CEK049	50.82448	4.393893	1550169900	1550170800	13	21
CEK049	50.82448	4.393893	1550170800	1550171700	11	24
CEK049	50.82448	4.393893	1550171700	1550172600	11	17
CEK049	50.82448	4.393893	1550172600	1550173500	6	19
CEK049	50.82448	4.393893	1550173500	1550174400	10	18
CEK049	50.82448	4.393893	1550174400	1550175300	6	19
CEK049	50.82448	4.393893	1550175300	1550176200	2	22
CEK049	50.82448	4.393893	1550176200	1550177100	3	19
CEK049	50.82448	4.393893	1550177100	1550178000	5	20
CEK049	50.82448	4.393893	1550178000	1550178900	6	23
CEK049	50.82448	4.393893	1550178900	1550179800	4	23
CEK049	50.82448	4.393893	1550179800	1550180700	3	24
CEK049	50.82448	4.393893	1550180700	1550181600	3	14
